course_name,math/stat,stock_trading,stress_relieve,mobile_app_dev,critical_thinking/reasoning,database,courses_taught_in_foreign_language,javascript(minor_topic),social_science,random1,web_development,languages,finance/accounting,nutrition/health,financial_math(small_cluster),speaking/sound(small_cluster),online_ed_related,music,random2,photography,e-commerce/small_business,random3,fitness/weight_loss,science,programming,liberal_art,tsne_1,tsne_2,color,rating counts,total_enrollment,rating,final_provider,final_link,effort_hr_wk,final_price,course_name_for_hover,course_name_for_unhover,course_name_with_underscore,final_img
Rhythm to Rock Drum Lessons 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150115547873,0.0,0.0,0.0,0.0,0.137227764965,0.0,0.833823374881,0.0,0.0,0.0,0.0,0.013008486655,0.0,0.0,0.0,17.0112258649,5.97936658151,#fefeb3,0.0,13.0,0.0,Udemy,https://www.udemy.com/rhythm-to-rock-drum-lessons-2/,0,15,hovercourse('Rhythm to Rock Drum Lessons 2'),unhovercourse('Rhythm to Rock Drum Lessons 2'),Rhythm_to_Rock_Drum_Lessons_2,../static/course_images/Rhythm_to_Rock_Drum_Lessons_2.jpg
Design thinking for entrepreneurs & startups (part 1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654921192867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379796649457,0.110929928943,0.0,0.0,0.372202105633,0.0616942757898,0.0,0.0,0.0,0.0,5.12710437454,8.57490378775,navy,2.0,28.0,100.0,Udemy,https://www.udemy.com/design-thinking-for-entrepreneurs-startups-part-1/,0,25,hovercourse('Design thinking for entrepreneurs & startups (part 1)'),unhovercourse('Design thinking for entrepreneurs & startups (part 1)'),Design_thinking_for_entrepreneurs_&_startups_(part_1),../static/course_images/Design_thinking_for_entrepreneurs_&_startups_(part_1).jpg
Basic Survival Skills ,0.0,0.0,0.0212466828496,0.0,0.0,0.0,0.0,0.0,0.0,0.115517907053,0.0,0.0,0.0,0.205485073784,0.0,0.0,0.0,0.0,0.0,0.0,0.33237181413,0.0367715797312,0.0,0.274149110869,0.0,0.0,-1.00903444894,3.73255850171,navy,8.0,765.0,94.286,Udemy,https://www.udemy.com/basic-survival-skills/,0,49,hovercourse('Basic Survival Skills '),unhovercourse('Basic Survival Skills '),Basic_Survival_Skills_,../static/course_images/Basic_Survival_Skills_.jpg
Adult Education Essentials: Boost Learning Production & ROI,0.0,0.0,0.0576139240729,0.0,0.0,0.0,0.0,0.0,0.0,0.0353927462778,0.0,0.0,0.0,0.0,0.0,0.179626633621,0.3550948092,0.0,0.0,0.0,0.36804313129,0.0,0.0,0.0,0.0,0.0,3.98014911226,8.29878177574,navy,11.0,398.0,98.182,Udemy,https://www.udemy.com/training-essentials-of-adult-education/,0,247,hovercourse('Adult Education Essentials: Boost Learning Production & ROI'),unhovercourse('Adult Education Essentials: Boost Learning Production & ROI'),Adult_Education_Essentials:_Boost_Learning_Production_&_ROI,../static/course_images/Adult_Education_Essentials:_Boost_Learning_Production_&_ROI.jpg
Wing Chun Master,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147939839372,0.0,0.397916629715,0.0,0.0,0.386096193632,0.0,0.0,0.0,0.0,0.0,1.0053953491,7.12523869827,navy,20.0,1783.0,98.0,Udemy,https://www.udemy.com/free-wing-chun-forever/,0,30,hovercourse('Wing Chun Master'),unhovercourse('Wing Chun Master'),Wing_Chun_Master,../static/course_images/Wing_Chun_Master.jpg
Create a Udemy Course in 8 hours and make thousands!,0.0,0.0775348792592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0474820236478,0.382528564186,0.0340231214987,0.361691871111,0.0440291622189,0.0494186247868,0.0,0.0,0.0,-4.94182301447,5.5833530334,navy,6.0,1093.0,80.0,Udemy,https://www.udemy.com/8-hour-udemy-course-creation-challenge/,0,21,hovercourse('Create a Udemy Course in 8 hours and make thousands!'),unhovercourse('Create a Udemy Course in 8 hours and make thousands!'),Create_a_Udemy_Course_in_8_hours_and_make_thousands!,../static/course_images/Create_a_Udemy_Course_in_8_hours_and_make_thousands!.jpg
 Present with Power: Master Public Speaking with Confidence,0.0,0.0,0.350840250285,0.0,0.0,0.0122410655451,0.0,0.0,0.0,0.0,0.0,0.231238529704,0.0,0.0,0.0,0.0170547943914,0.0,0.0198923272925,0.0,0.0,0.129414534538,0.0,0.23566465209,0.0,0.0,0.0,-5.20720746932,-7.88949384166,navy,2.0,90.0,60.0,Udemy,https://www.udemy.com/present-with-power/,0,16,hovercourse(' Present with Power: Master Public Speaking with Confidence'),unhovercourse(' Present with Power: Master Public Speaking with Confidence'),_Present_with_Power:_Master_Public_Speaking_with_Confidence,../static/course_images/_Present_with_Power:_Master_Public_Speaking_with_Confidence.jpg
How To Write A Business Plan To Attract Finance ,0.0,0.139083918222,0.0,0.0,0.0,0.0,0.0,0.0126410114796,0.0,0.0,0.0,0.0,0.138957433842,0.0,0.0,0.0,0.323937595815,0.0,0.0,0.0,0.343600055755,0.0407900731533,0.0,0.0,0.0,0.0,3.52682080838,7.52547617557,navy,0.0,2.0,0.0,Udemy,https://www.udemy.com/how-to-write-a-business-plan-to-attract-finance/,0,29,hovercourse('How To Write A Business Plan To Attract Finance '),unhovercourse('How To Write A Business Plan To Attract Finance '),How_To_Write_A_Business_Plan_To_Attract_Finance_,../static/course_images/How_To_Write_A_Business_Plan_To_Attract_Finance_.jpg
App Store Optimization and Market Research (Workshop Event),0.0182589387268,0.0,0.0,0.339836664462,0.0,0.0,0.0,0.0285703321746,0.171787001902,0.0126737463251,0.0,0.0226050700535,0.0,0.0,0.0,0.0,0.0,0.0,0.0504978900185,0.0,0.347394659488,0.0,0.0,0.0,0.0,0.0,-12.664492735,9.40700469876,navy,1.0,166.0,100.0,Udemy,https://www.udemy.com/appstoreoptimizationworkshop/,0,99,hovercourse('App Store Optimization and Market Research (Workshop Event)'),unhovercourse('App Store Optimization and Market Research (Workshop Event)'),App_Store_Optimization_and_Market_Research_(Workshop_Event),../static/course_images/App_Store_Optimization_and_Market_Research_(Workshop_Event).jpg
FAC1601-Financial Accounting Reporting,0.0,0.0,0.0,0.0,0.0240813623723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82776550502,0.0,0.0,0.0,0.0268609175862,0.0,0.0,0.0,0.0963574401421,0.0,0.0,0.0,0.0132354573489,0.0,15.6464394813,-0.17431225257,#ff8100,1.0,3.0,100.0,Udemy,https://www.udemy.com/fac1601-financial-accounting-reporting2/,0,24,hovercourse('FAC1601-Financial Accounting Reporting'),unhovercourse('FAC1601-Financial Accounting Reporting'),FAC1601-Financial_Accounting_Reporting,../static/course_images/FAC1601-Financial_Accounting_Reporting.jpg
Everyone is a Leader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474846517155,0.0,0.0,0.0,0.431646687133,0.0,0.0851613675543,0.0,0.0,0.0,5.35166035071,9.30775140002,navy,0.0,16.0,0.0,Udemy,https://www.udemy.com/everyone-is-a-leader/,0,19,hovercourse('Everyone is a Leader'),unhovercourse('Everyone is a Leader'),Everyone_is_a_Leader,../static/course_images/0.png
Create an Elevator Speech: Get Noticed Remembered & Rewarded,0.0,0.142722051959,0.0331972578135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257822866364,0.0,0.0,0.0,0.0,0.128968271592,0.0,0.0,0.0,0.308488691874,0.0,0.121870853466,0.0,0.0,0.0,-7.88608990225,-4.87033648826,navy,5.0,13.0,100.0,Udemy,https://www.udemy.com/hook-30-seconds-to-get-noticed-remembered-and-rewarded/,0,26,hovercourse('Create an Elevator Speech: Get Noticed Remembered & Rewarded'),unhovercourse('Create an Elevator Speech: Get Noticed Remembered & Rewarded'),Create_an_Elevator_Speech:_Get_Noticed_Remembered_&_Rewarded,../static/course_images/Create_an_Elevator_Speech:_Get_Noticed_Remembered_&_Rewarded.jpg
"Great Meetings Make Decisions, Actions and Results Easy",0.0131443137035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421989013281,0.0,0.0,0.0,0.394312398576,0.0347882830646,0.130825477212,0.0,0.0,0.0,5.09481592156,8.82197012199,navy,1.0,127.0,80.0,Udemy,https://www.udemy.com/reduce-meetings-double-decision-making-actions-and-results/,0,49,"hovercourse('Great Meetings Make Decisions, Actions and Results Easy')","unhovercourse('Great Meetings Make Decisions, Actions and Results Easy')","Great_Meetings_Make_Decisions,_Actions_and_Results_Easy","../static/course_images/Great_Meetings_Make_Decisions,_Actions_and_Results_Easy.jpg"
Archaeology's Dirty Little Secrets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106974476045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419768681398,0.0,0.0,0.0,0.0,0.461915619677,-0.795680956388,5.73319305359,navy,,,,Coursera,https://www.coursera.org/course/secrets,0,0,hovercourse('Archaeology's Dirty Little Secrets'),unhovercourse('Archaeology's Dirty Little Secrets'),Archaeology's_Dirty_Little_Secrets,../static/course_images/archaeology-course.jpg
How To Become a Master Communicator...Guaranteed!,0.0,0.0,0.196861022117,0.0,0.0118252871106,0.0,0.0,0.0,0.0,0.0385948575631,0.0,0.350948236719,0.0,0.0,0.0,0.0,0.0,0.0402855495888,0.0,0.0,0.297018655286,0.0,0.0,0.0,0.0,0.0615078117346,-8.42250701994,-4.72600420317,navy,0.0,10.0,0.0,Udemy,https://www.udemy.com/how-to-become-a-master-communicatorguaranteed/,0,32,hovercourse('How To Become a Master Communicator...Guaranteed!'),unhovercourse('How To Become a Master Communicator...Guaranteed!'),How_To_Become_a_Master_Communicator...Guaranteed!,../static/course_images/How_To_Become_a_Master_Communicator...Guaranteed!.jpg
Urdu Professional Forex Training videos,0.0,0.335979247375,0.0,0.0,0.0,0.0,0.0,0.122668242695,0.0587043386248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861461521932,0.0,0.0567475720302,0.0,0.332357997377,0.0,0.0,0.0,0.0,0.0,0.74000326536,3.95400111157,navy,1.0,1.0,100.0,Udemy,https://www.udemy.com/urdu-professional-forex-training-videos/,0,26,hovercourse('Urdu Professional Forex Training videos'),unhovercourse('Urdu Professional Forex Training videos'),Urdu_Professional_Forex_Training_videos,../static/course_images/Urdu_Professional_Forex_Training_videos.jpg
Introduction to Marketing,0.0189320594721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128258331371,0.0,0.0,0.0,0.0,0.510146736848,0.0,0.0,0.0,0.4497997446,0.0,0.0,0.0,0.0,0.0,5.45427067559,9.50866792456,#8dd3c7,,,,Coursera,https://www.coursera.org/course/whartonmarketing,6,0,hovercourse('Introduction to Marketing'),unhovercourse('Introduction to Marketing'),Introduction_to_Marketing,../static/course_images/whartonmarketing.jpg
Accounting Skills for Managers,0.0251905260187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236575695636,0.355013415538,0.0,0.0,0.0,0.221193139168,0.0,0.0,0.0,0.369524595968,0.0,0.0,0.0,0.0,0.0,13.5580074817,1.2848654224,navy,0.0,54.0,0.0,Udemy,https://www.udemy.com/accounting-skills-for-managers/,0,17,hovercourse('Accounting Skills for Managers'),unhovercourse('Accounting Skills for Managers'),Accounting_Skills_for_Managers,../static/course_images/Accounting_Skills_for_Managers.jpg
How to Bring Your First Big Idea to Life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531333682432,0.0,0.0,0.0,0.46526012966,0.0,0.0,0.0,0.0,0.0,5.48640205592,9.57893702117,#8dd3c7,14.0,4620.0,78.572,Udemy,https://www.udemy.com/how-to-bring-your-first-big-idea-to-life/,0,n.a.,hovercourse('How to Bring Your First Big Idea to Life'),unhovercourse('How to Bring Your First Big Idea to Life'),How_to_Bring_Your_First_Big_Idea_to_Life,../static/course_images/How_to_Bring_Your_First_Big_Idea_to_Life.jpg
Elite Close Combat Training: Guerrilla Grappling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295109609245,0.0,0.0,0.0,0.0206401807174,0.0,0.0200462356684,0.0,0.0,0.0190046350924,0.0,0.348372181067,0.0,0.26524428092,0.0,0.0,0.0234073686684,-1.9112476772,3.4151888616,navy,12.0,679.0,100.0,Udemy,https://www.udemy.com/guerrilla-grappling/,0,51,hovercourse('Elite Close Combat Training: Guerrilla Grappling'),unhovercourse('Elite Close Combat Training: Guerrilla Grappling'),Elite_Close_Combat_Training:_Guerrilla_Grappling,../static/course_images/Elite_Close_Combat_Training:_Guerrilla_Grappling.jpg
Finance Fundamentals for Non Finance Leaders,0.0,0.0280349935844,0.0,0.0,0.0,0.0,0.0,0.0,0.111890644675,0.0,0.0,0.0,0.416837416012,0.0,0.0,0.0,0.0619139778909,0.0,0.0,0.0,0.379323729452,0.0,0.0,0.0,0.0,0.0,13.7551897361,1.34122293037,navy,6.0,8.0,100.0,Udemy,https://www.udemy.com/finance-fundamentals-for-business-leaders/,0,26,hovercourse('Finance Fundamentals for Non Finance Leaders'),unhovercourse('Finance Fundamentals for Non Finance Leaders'),Finance_Fundamentals_for_Non_Finance_Leaders,../static/course_images/Finance_Fundamentals_for_Non_Finance_Leaders.jpg
The Active Learning Playbook,0.0,0.0,0.0623997262923,0.0,0.01963996383,0.0,0.0,0.0,0.0,0.0,0.0,0.112245730922,0.0,0.0,0.0,0.0372807635144,0.359256025711,0.0,0.0,0.0,0.243892722084,0.0,0.0603351697324,0.0,0.0,0.101333999654,6.72968041218,-2.0779410627,navy,82.0,1067.0,97.318,Udemy,https://www.udemy.com/active-reviewing/,0,69,hovercourse('The Active Learning Playbook'),unhovercourse('The Active Learning Playbook'),The_Active_Learning_Playbook,../static/course_images/The_Active_Learning_Playbook.jpg
Transform your Emotions using Aromatherapy,0.0,0.0,0.463644967999,0.0,0.113146883757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120239652307,0.270424117237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.75024269354,-7.69201315871,navy,0.0,65.0,0.0,Udemy,https://www.udemy.com/transform-your-emotions-using-aromatherapy/,0,18,hovercourse('Transform your Emotions using Aromatherapy'),unhovercourse('Transform your Emotions using Aromatherapy'),Transform_your_Emotions_using_Aromatherapy,../static/course_images/Transform_your_Emotions_using_Aromatherapy.jpg
Passive Income for Beginners: Creating Profitable Sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534697892733,0.0,0.0,0.0,0.0,0.463199426349,0.0,0.0,0.0,0.0,0.0,0.228058952332,6.86467815981,#f481bd,31.0,785.0,83.226,Udemy,https://www.udemy.com/create-8-sources-of-passive-income/,0,69,hovercourse('Passive Income for Beginners: Creating Profitable Sources'),unhovercourse('Passive Income for Beginners: Creating Profitable Sources'),Passive_Income_for_Beginners:_Creating_Profitable_Sources,../static/course_images/Passive_Income_for_Beginners:_Creating_Profitable_Sources.jpg
Global Tuberculosis (TB) Clinical Management and Research,0.0,0.0,0.0,0.0,0.0,0.0338527521133,0.0,0.0,0.8627714582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909677128114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.901732615,8.27936770604,#e41a1c,,,,Coursera,https://www.coursera.org/course/tbmanagement,0,0,hovercourse('Global Tuberculosis (TB) Clinical Management and Research'),unhovercourse('Global Tuberculosis (TB) Clinical Management and Research'),Global_Tuberculosis_(TB)_Clinical_Management_and_Research,../static/course_images/tbmanagement.jpg
"Become Effective & Attain Personal, Work & Business Success",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122260954283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391729071944,0.0,0.0,0.0,0.368290975188,0.0,0.114193357559,0.0,0.0,0.0,5.08591059007,8.42669245626,navy,1.0,614.0,100.0,Udemy,https://www.udemy.com/become-effective/,0,23,"hovercourse('Become Effective & Attain Personal, Work & Business Success')","unhovercourse('Become Effective & Attain Personal, Work & Business Success')","Become_Effective_&_Attain_Personal,_Work_&_Business_Success","../static/course_images/Become_Effective_&_Attain_Personal,_Work_&_Business_Success.jpg"
Agile Release Planning,0.0,0.0,0.0487212752868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399075436273,0.0,0.0,0.172818899214,0.376273529497,0.0,0.0,0.0,0.0,0.0,5.07279290963,9.13026229098,navy,2.0,18.0,100.0,Udemy,https://www.udemy.com/agile-release-planning/,0,27,hovercourse('Agile Release Planning'),unhovercourse('Agile Release Planning'),Agile_Release_Planning,../static/course_images/Agile_Release_Planning.jpg
 The Healthy Side of Hemp Oil,0.0,0.0,0.194538308095,0.0,0.0481329876016,0.0,0.0,0.0,0.14791865169,0.055639120507,0.0,0.0,0.0,0.314800579784,0.0207446862256,0.0,0.0,0.0,0.0842469262764,0.0,0.125561178552,0.0,0.0,0.0,0.0,0.0,-0.670822569627,-7.84126021627,navy,3.0,460.0,93.334,Udemy,https://www.udemy.com/draft/534426/,0,41,hovercourse(' The Healthy Side of Hemp Oil'),unhovercourse(' The Healthy Side of Hemp Oil'),_The_Healthy_Side_of_Hemp_Oil,../static/course_images/0.png
Writing With Flair: How To Become An Exceptional Writer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117486232126,0.0,0.0,0.0,0.025558010621,0.0,0.0,0.0179194347953,0.0397724682464,0.333294009192,0.0,0.110364246946,0.0,0.0,0.351757232581,-1.12674986429,5.2236279542,navy,296.0,20545.0,93.784,Udemy,https://www.udemy.com/writing-with-flair-how-to-become-an-exceptional-writer/,0,49,hovercourse('Writing With Flair: How To Become An Exceptional Writer'),unhovercourse('Writing With Flair: How To Become An Exceptional Writer'),Writing_With_Flair:_How_To_Become_An_Exceptional_Writer,../static/course_images/Writing_With_Flair:_How_To_Become_An_Exceptional_Writer.jpg
Rid Yourself of Fear of the Camera,0.0,0.0,0.106916736925,0.0,0.0119715321028,0.0,0.0,0.0,0.0,0.0,0.0,0.0815362080082,0.0,0.0,0.0,0.0,0.0,0.0380789306443,0.0,0.157313986173,0.250629046937,0.0537760363213,0.298332204115,0.0,0.0,0.0,-3.45665802217,-8.85656102856,navy,0.0,9.0,0.0,Udemy,https://www.udemy.com/rid-yourself-of-fear-of-the-camera/,0,18,hovercourse('Rid Yourself of Fear of the Camera'),unhovercourse('Rid Yourself of Fear of the Camera'),Rid_Yourself_of_Fear_of_the_Camera,../static/course_images/Rid_Yourself_of_Fear_of_the_Camera.jpg
Useful Genetics Part 1: How Our Genes Shape Us,0.0,0.0,0.0,0.0,0.167276815067,0.0,0.0,0.0,0.821734173943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2529338929,8.24467649842,#e41a1c,,,,EDX,https://www.edx.org/course/useful-genetics-part-1-how-genes-shape-ubcx-usegen-1x,7.0,n.a.,hovercourse('Useful Genetics Part 1: How Our Genes Shape Us'),unhovercourse('Useful Genetics Part 1: How Our Genes Shape Us'),Useful_Genetics_Part_1:_How_Our_Genes_Shape_Us,../static/course_images/usegen.1x-course_card_image-378x225.png
Writers Tips – practical advice for creating better books,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129764537134,0.0,0.0,0.0,0.0,0.0297797035496,0.0,0.0239737383638,0.0,0.324534853835,0.171764831553,0.0,0.0,0.0,0.312490027873,-1.60351845886,5.32870595994,navy,9.0,1386.0,,Udemy,https://www.udemy.com/writers-tips-practical-advice-for-creating-better-books/,0,0,hovercourse('Writers Tips – practical advice for creating better books'),unhovercourse('Writers Tips – practical advice for creating better books'),Writers_Tips_–_practical_advice_for_creating_better_books,../static/course_images/0.png
Advertising and Society,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355476444961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371705617087,0.0,0.0,0.0,0.0,0.258316046401,4.50773674928,5.00146191425,navy,,,,Coursera,https://www.coursera.org/course/adsoc,0,0,hovercourse('Advertising and Society'),unhovercourse('Advertising and Society'),Advertising_and_Society,../static/course_images/adsoc.jpg
Leadership | How to Succeed through Direction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444532418888,0.0222474576257,0.0,0.0396180368884,0.382207888072,0.0693177430776,0.0,0.0,0.0,0.0311571652035,5.29586783166,9.10701743081,navy,4.0,124.0,100.0,Udemy,https://www.udemy.com/leadership-how-to-succeed-through-direction/,0,19,hovercourse('Leadership | How to Succeed through Direction'),unhovercourse('Leadership | How to Succeed through Direction'),Leadership_|_How_to_Succeed_through_Direction,../static/course_images/Leadership_|_How_to_Succeed_through_Direction.jpg
"English at Work in Asia: Job Applications, CVs and Cover Letters",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1819337909,0.0,0.0,0.0,0.0,0.406259545653,0.0,0.0,0.0,0.375934608677,0.0,0.0,0.0,0.0,0.0282490471462,5.23635812969,9.16503362568,navy,,,,EDX,https://www.edx.org/course/english-work-asia-job-applications-cvs-hkpolyux-ewa1-1-1x,3.0,n.a.,"hovercourse('English at Work in Asia: Job Applications, CVs and Cover Letters')","unhovercourse('English at Work in Asia: Job Applications, CVs and Cover Letters')","English_at_Work_in_Asia:_Job_Applications,_CVs_and_Cover_Letters",../static/course_images/ewa1.1.1x-course_image-378x225a.png
"Saving Schools, Mini-Course 1: History and Politics of U.S. Education",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30142075244,0.0113417067898,0.0,0.0,0.0,0.250783834766,0.0,0.0,0.157697858715,0.0,0.0,0.0,0.0,0.123235901175,0.0,0.0200284146711,0.0101838978743,0.121880367765,1.80233597626,-7.60140940676,navy,,,,EDX,https://www.edx.org/course/saving-schools-mini-course-1-history-harvardx-1368-1x,3.0,n.a.,"hovercourse('Saving Schools, Mini-Course 1: History and Politics of U.S. Education')","unhovercourse('Saving Schools, Mini-Course 1: History and Politics of U.S. Education')","Saving_Schools,_Mini-Course_1:_History_and_Politics_of_U.S._Education",../static/course_images/education-course-378x225.png
Introduction to Small Business Accounting Training Tutorial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527316765362,0.0,0.0,0.248042438894,0.32035991875,0.0,0.0,0.0,0.343609555562,0.0,0.0,0.0,0.0,0.0,3.8864294297,8.24230398476,navy,0.0,97.0,0.0,Udemy,https://www.udemy.com/introduction-to-small-business-accounting-training-tutorial/,0,19,hovercourse('Introduction to Small Business Accounting Training Tutorial'),unhovercourse('Introduction to Small Business Accounting Training Tutorial'),Introduction_to_Small_Business_Accounting_Training_Tutorial,../static/course_images/0.png
How to Build Your Nonprofit Startup 1,0.0374793603809,0.0333028609635,0.0,0.0,0.0,0.0310292164758,0.0,0.0,0.0215973956582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848157045996,0.0,0.0,0.0,0.0266657739297,0.0,0.0,0.0,0.0,0.0,12.6627940837,-6.88747149611,#8dd3c7,5.0,28.0,96.0,Udemy,https://www.udemy.com/rates-nonprofit-and-human-services-training/,0,27,hovercourse('How to Build Your Nonprofit Startup 1'),unhovercourse('How to Build Your Nonprofit Startup 1'),How_to_Build_Your_Nonprofit_Startup_1,../static/course_images/How_to_Build_Your_Nonprofit_Startup_1.jpg
