course_name,Stock trading,Yoga/Mindfulness/Psychology,Photography/Cinematography,Mobile App Development,Architecture/history,Food/Weight Loss/Body Building,Web Development,Success Coaching,Leadership/Business,Communication,Logical Subjects,TBD,Sales/Marketing,4-hr week,Math,Social Sciences,Music,Game Development,Languages,Others,tsne_1,tsne_2,color,provider,general_topics
Learning Dynamic Website Design - PHP MySQL and JavaScript,0.0,0.0416217234472,0.0,0.0,0.15669771116,0.0,0.685459298515,0.111367837127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74329045661,-15.8212537346,navy,Udemy,Web Development
Node.js for Creating Enhanced Real Time Web Applications,0.0,0.0,0.0,0.0,0.0,0.0,0.884663650317,0.109129452975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293162149453,-18.3059184083,#e4c394,Udemy,Web Development
C# Tutorial - Fundamentals for Beginners,0.0,0.0,0.0,0.0,0.028780594544,0.0,0.854262594673,0.10531297495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372975553544,-18.2562739411,#e4c394,Udemy,Web Development
Learn coding on Android Studio by making complete apps!,0.0,0.0,0.0171181091333,0.22712138157,0.0,0.0,0.644303943443,0.104117116183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.817966286795,-11.1314112452,#e68ac3,Udemy,"Web Development, Mobile App Development"
"Ajax, jQuery and JSON for Beginning Web Developers",0.0,0.0,0.0,0.0,0.0,0.0,0.910299401815,0.0783081928845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116474094279,-18.3669053188,#e4c394,Udemy,Web Development
Learn Advanced PHP Programming,0.0,0.0,0.0,0.0,0.0,0.0,0.924291211448,0.0657087883709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120515515698,-18.3955763313,#e4c394,Udemy,Web Development
Final Cut Pro 7 from Scratch: Become a Great Video Editor,0.0,0.0,0.933132107255,0.0,0.0,0.0,0.0,0.0642285965037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.796542354,7.80243669487,#8d9fca,Udemy,Photography/Cinematography
Beginning Ionic Hybrid Application Development,0.0,0.0,0.0,0.210046678745,0.0,0.0,0.732519850304,0.0549408022809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.899334407358,-11.2280330331,#e68ac3,Udemy,"Web Development, Mobile App Development"
Meditation for Stress,0.0,0.955875626133,0.0,0.0,0.0,0.0,0.0,0.0387351522011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2645119346,9.30752762439,#fa8d62,Udemy,Yoga/Mindfulness/Psychology
Mastering Magento,0.0,0.0,0.0520072963884,0.0,0.135727911058,0.0,0.792724798902,0.016713138462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25568090246,-16.270087013,#e4c394,Udemy,Web Development
Introduction To Audacity Audio Software,0.0,0.0,0.771152907862,0.0,0.0,0.0,0.212233581659,0.0113340072829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.5400228272,9.0419459834,#8d9fca,Udemy,"Web Development, Photography/Cinematography"
Introduction to Management,0.0,0.0,0.841666664455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0957679091,8.17396411292,#8d9fca,Udemy,Photography/Cinematography
Making an Impact as a Manager,0.0,0.0,0.841666664453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.110723626,8.17669893638,#8d9fca,Udemy,Photography/Cinematography
Heal Your Arthritis Now Using Self Hypnosis And Imagery,0.0,0.9838983048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4279105288,9.3013918063,#fa8d62,Udemy,Yoga/Mindfulness/Psychology
Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978409090718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.7878298156,-6.35495269494,#e41a1c,Coursera,Leadership/Business
Raising Startup Capital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974999999549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.8180823615,-6.37028911804,#e41a1c,Udemy,Leadership/Business
Learn how to find cost of funds techniques,0.0,0.0,0.0,0.0,0.111051058679,0.0,0.0,0.0,0.884161707197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.7362314915,-6.41020468639,#e41a1c,Udemy,Leadership/Business
Innovation Turbocharger: Make your business an idea machine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237034284017,0.760279148771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0610490788,-5.75574431246,#e41a1c,Udemy,"Success Coaching, Leadership/Business"
How Bank's analyse Corporate Loans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26522271921,0.728348709244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.9580252278,-5.69473314355,#e41a1c,Udemy,"Success Coaching, Leadership/Business"
Project Funding Modelling,0.0,0.0,0.0,0.0,0.276014990936,0.0,0.0,0.0,0.719485008978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8399278249,-6.91449284439,#e41a1c,Udemy,"Architecture/history, Leadership/Business"
Internal Communication Methods - Strategy and Tactics,0.0,0.0,0.0,0.0,0.0,0.0,0.0619630840234,0.318408548425,0.61266115428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.6965662675,-5.52993508075,#e41a1c,Udemy,"Success Coaching, Leadership/Business"
Build a DCF Valuation Model,0.0,0.0,0.0,0.0,0.222984400359,0.0,0.0915205559193,0.0723745655843,0.601355771996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.6412984153,-6.89496605215,#e41a1c,Udemy,"Architecture/history, Leadership/Business"
Filing with Companies House UK,0.0,0.0,0.0,0.0,0.258769366329,0.0,0.134202678941,0.0,0.600636977165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.6492808507,-6.97203213617,#e41a1c,Udemy,"Architecture/history, Leadership/Business"
Build a Trading Comps Valuation Model,0.0,0.0,0.0,0.0,0.407825668294,0.0,0.0,0.0,0.572174331202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.5746172333,-7.12173484994,#e41a1c,Udemy,"Architecture/history, Leadership/Business"
Finance - Ratios Analysis & Interpretations,0.0,0.0,0.0,0.0,0.501057856605,0.0,0.0,0.0,0.468942142986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8387216466,2.47889179784,#e41a1c,Udemy,"Architecture/history, Leadership/Business"
Investment Banking Operations : Securities Trade Life Cycle,0.343370469213,0.0,0.0,0.0,0.0,0.0,0.0,0.233232515091,0.414723546168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.24008899611,-4.18794761683,#e41a1c,Udemy,"Success Coaching, Stock trading, Leadership/Business"
"Financial Reporting and Analysis, CFA L1",0.0135457201151,0.0,0.0,0.0,0.642223964451,0.0,0.0,0.0,0.343832188963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5306416226,2.25017315308,#e41a1c,Udemy,"Architecture/history, Leadership/Business"
How to Predict and Prepare for a Stock Market Crash,0.701075354727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275847721718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8965597166,14.4027960306,#66c2a5,Udemy,"Stock trading, Leadership/Business"
"Make Money Online: No Work Required, $500 A Week",0.194663095718,0.0,0.494789866426,0.039803738794,0.0,0.0,0.0,0.0,0.257840072981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.7525169941,8.3076387653,#8d9fca,Udemy,"Leadership/Business, Photography/Cinematography"
"Strategy Tool: Business Model Canvas, a 1-page business plan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992910447639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.77282222113,-10.6869272485,#ff8100,Udemy,Sales/Marketing
Sales Skills: Communicate with Customers to Win More Sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987974683305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.789678308,-10.6866169699,#ff8100,Udemy,Sales/Marketing
Post-Sales Meeting Closing and Tools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987333333109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79287330207,-10.7144641755,#ff8100,Udemy,Sales/Marketing
Sales Fundamentals,0.0,0.0,0.0,0.0,0.0239983205322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972416022032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.77598164226,-10.6942107978,#ff8100,Udemy,Sales/Marketing
The design value proposition,0.0,0.0,0.0,0.0,0.0178638198925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972374711295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.78079012603,-10.6871601235,#ff8100,Udemy,Sales/Marketing
Business Model Canvas 101,0.0,0.0,0.0254040803986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971335049975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.76318047345,-10.6960232841,#ff8100,Udemy,Sales/Marketing
Write GREAT business plan! Business plan made simple!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426110602314,0.0,0.0,0.0,0.944531796662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.75321611079,-10.6741360093,#ff8100,Udemy,Sales/Marketing
Better virtual meetings,0.0,0.0,0.0987882849127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894828736225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.73997850691,-10.6562588385,#ff8100,Udemy,Sales/Marketing
Business Model Canvas: Move from Ideas to Making Money,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0830145548902,0.0537926625416,0.0,0.0,0.861414539849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.67971121368,-10.5139103106,#ff8100,Udemy,Sales/Marketing
Startup Selling: Sell More Stuff,0.0,0.0,0.0,0.0,0.0312413023225,0.0,0.0,0.0193017303451,0.0907907812291,0.0,0.0,0.0,0.847655349484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.63552506338,-10.4910244331,#ff8100,Udemy,Sales/Marketing
Learn the Agile Methodology to Make More Money,0.0,0.0,0.0,0.0,0.0,0.0,0.131106812375,0.0,0.0,0.0,0.0392235217008,0.0,0.817864110166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.57353410539,-10.4474253902,#ff8100,Udemy,Sales/Marketing
How to Raise Money for Your Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181016120548,0.0,0.0,0.808756606615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.59623991755,-9.76727271732,#ff8100,Udemy,Sales/Marketing
Improv your Agile or Scrum Stand-up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198351064395,0.0,0.0,0.0,0.0,0.782898935278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.78481444694,-9.63561514417,#ff8100,Udemy,Sales/Marketing
Process Improvement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198800886778,0.0,0.0,0.0,0.780744567435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.61269957293,-10.2206169959,#ff8100,Coursera,Sales/Marketing
Become an Expert Recruiter and Top Biller - 360° Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239889275846,0.0,0.0,0.0,0.0,0.755945624754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.69276880095,-9.52952195751,#ff8100,Udemy,"Success Coaching, Sales/Marketing"
Mastering Sales Cold Calling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127953210586,0.0,0.0,0.15137744392,0.0,0.712083486772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.82391051246,-9.61879337415,#ff8100,Udemy,Sales/Marketing
Sales Bootcamp,0.0,0.0,0.12308372501,0.0,0.0,0.0,0.0,0.0,0.0,0.162654395316,0.0,0.0,0.699349598667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.41348338994,-9.29485807642,#ff8100,Udemy,Sales/Marketing
Sports Coaching,0.0,0.290447943188,0.0,0.0,0.0,0.0140296776768,0.0,0.0,0.0,0.0,0.0,0.0,0.685207335807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.03850348138,-9.55517869836,#ff8100,Udemy,"Yoga/Mindfulness/Psychology, Sales/Marketing"
Advanced LinkedIn for Lead Generation Course,0.0,0.0,0.0235785756134,0.0375880304521,0.170635794638,0.0,0.0,0.0844353574684,0.0,0.0,0.0,0.0,0.68098446399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.80550167783,-9.77916444153,#ff8100,Udemy,Sales/Marketing
Business Impact Analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221295119696,0.109509472044,0.0,0.0,0.663473436599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.48188489137,-8.39895706224,#ff8100,Udemy,"Sales/Marketing, Leadership/Business"
How To Turn Your Idea Into a Winning Product or Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104182711614,0.231469295197,0.0,0.0,0.655131329716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.44005401027,-8.95925210219,#ff8100,Udemy,"Sales/Marketing, Communication"
Introduction to Marketing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14161785074,0.209913813341,0.0,0.0,0.640052494205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.44440730975,-8.85097995277,#ff8100,Coursera,"Sales/Marketing, Communication"
Making Agile Work for Your Business for Business Managers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361220044837,0.0125404771574,0.0,0.0,0.624993143669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.62131735579,-7.59602527753,#ff8100,Udemy,"Sales/Marketing, Leadership/Business"
"How to Sell  Wordpress, HTML and PSD Themes on Themeforest",0.0,0.0,0.0,0.0,0.152581451165,0.0,0.124025926738,0.0889627413667,0.0,0.0,0.0,0.0,0.620394792721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.67562804312,-9.6173729962,#ff8100,Udemy,Sales/Marketing
Design A Best-In-Class Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23260915901,0.146544247935,0.0,0.0,0.0,0.614550296656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9133319816,-8.03327655576,#ff8100,Udemy,"Success Coaching, Sales/Marketing"
How To Write A Business Plan To Attract Finance ,0.0,0.0,0.0138770641308,0.0,0.0853042583471,0.0,0.0,0.0509498481168,0.232153292574,0.0127605378056,0.0,0.0,0.594764031361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4136430522,-7.7654168387,#ff8100,Udemy,"Sales/Marketing, Leadership/Business"
Introduction to Product Management,0.0,0.0,0.0,0.0,0.0569406433239,0.0,0.0,0.0809626266071,0.264043135113,0.0,0.0,0.0,0.593609150422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4513367586,-7.66916401146,#ff8100,Udemy,"Sales/Marketing, Leadership/Business"
Successfully Transitioning Into Supervision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137355362673,0.266893288753,0.0,0.0,0.0,0.590504434906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3954290649,-7.65084986029,#ff8100,Udemy,"Sales/Marketing, Leadership/Business"
Product Management: Product Market Strategy,0.131865791205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290013571333,0.0,0.0,0.57085568007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.53583275799,-8.87712201015,#ff8100,Udemy,"Sales/Marketing, Communication"
Increase Trust & Flow - Accelerate Your Business Growth!,0.0,0.0,0.0,0.0247221098179,0.0,0.0,0.0,0.421848449183,0.0,0.0,0.0,0.0,0.540845774791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.35791885638,-5.04315851344,#ff8100,Udemy,"Success Coaching, Sales/Marketing"
Decision-Making for Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0999588346401,0.0599395723458,0.0,0.295909045367,0.0,0.0,0.536029282165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.45360097017,3.57670493181,#ff8100,Udemy,"Sales/Marketing, Communication"
Front-End Engineering & UX : Building Lean Teams,0.0,0.0,0.0,0.0,0.0,0.0,0.213012619264,0.0536606822026,0.20081413289,0.0,0.0,0.0,0.528116961163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.09232043561,-7.40367831784,#ff8100,Udemy,"Web Development, Sales/Marketing, Leadership/Business"
"Step by Step Guide to Get Over $100,000 in Business Credit ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494863740514,0.0,0.0,0.479421973229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.61773027245,3.91821118111,#ff8100,Udemy,"Sales/Marketing, Communication"
Striking Entrepreneurial Gold: Become a Smarter Entrepreneur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350102891709,0.152559514943,0.0,0.0,0.0,0.476087593027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.55414267186,-4.9876808405,#ff8100,Udemy,"Success Coaching, Sales/Marketing"
How to Start a Business,0.0,0.0,0.0,0.0,0.0468748961805,0.0,0.138230628026,0.0,0.0,0.336054302228,0.0,0.0,0.462664681772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4148185174,3.65339642916,#ff8100,Udemy,"Sales/Marketing, Communication"
How To Build A Shed: Complete Guide For Beginners To Experts,0.0,0.0,0.0,0.0,0.0,0.130169678037,0.107363558769,0.0,0.0,0.297078509816,0.0,0.0,0.461447366591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.41525798709,3.62692765658,#ff8100,Udemy,"Sales/Marketing, Communication"
Building a Winning Start-Up ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223952354229,0.343701247741,0.0,0.0,0.425600366172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.29570236194,-3.08974899756,#ff8100,Udemy,"Sales/Marketing, Leadership/Business, Communication"
Build Your Team Like a Pro: Partners and Employees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570461499532,0.0,0.0,0.0,0.0,0.419538500292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.60927501517,-2.9592965073,#ff8100,Udemy,"Success Coaching, Sales/Marketing"
Financial Modeling with MS Excel Foundation,0.0,0.0,0.0,0.0,0.217383630518,0.0,0.0,0.0,0.272214793045,0.0904480475302,0.0,0.0,0.405918440955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4190781359,-6.65470297242,#ff8100,Udemy,"Architecture/history, Sales/Marketing, Leadership/Business"
Learn to build a bookkeeping business from scratch.,0.0,0.0,0.0,0.0,0.429479125684,0.0,0.0,0.0,0.0,0.149406143785,0.0,0.0,0.404114730271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1109358305,0.901493538344,#ff8100,Udemy,"Architecture/history, Sales/Marketing"
Data Warehousing,0.0,0.0,0.0,0.0,0.0,0.0,0.403608724939,0.0,0.065910337601,0.184671039625,0.0,0.0,0.340843649333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.82596236346,-8.72844430184,#ff8100,Udemy,"Web Development, Sales/Marketing"
Getting Started in Photography,0.0733503641799,0.0,0.340655092327,0.0,0.0,0.0,0.0,0.23032123823,0.0,0.0,0.0,0.0,0.328087098013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.7420728268,8.66793829131,#ff8100,Udemy,"Success Coaching, Sales/Marketing, Photography/Cinematography"
Budget preparation for an EU project proposal,0.0,0.0,0.0,0.0,0.111980013495,0.0,0.0,0.0,0.387572324556,0.159446859038,0.0,0.0,0.325314528043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.78588199324,-6.29194441926,#ff8100,Udemy,"Sales/Marketing, Leadership/Business"
Web Application Architectures,0.0,0.0,0.0,0.0,0.0758786093901,0.0,0.591775519504,0.0,0.0,0.0,0.0,0.0,0.321448435078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.32484138126,-14.2108738815,navy,Coursera,"Web Development, Sales/Marketing"
The Amazon Sales Formula To Generate Real Passive Income,0.0,0.0,0.0,0.0,0.424897610818,0.0,0.0,0.0,0.100352701637,0.149329204401,0.0,0.0,0.320389036511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1770562967,1.0045687545,#a6d853,Udemy,"Architecture/history, Sales/Marketing"
Build Websites from Scratch with Squarespace,0.0,0.0,0.0,0.0,0.429834177875,0.0,0.239544356807,0.0,0.0,0.0,0.0,0.0,0.319582504056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2726510985,0.703751122183,#a6d853,Udemy,"Architecture/history, Web Development, Sales/Marketing"
How to Budget and Forecast for Your Business,0.0,0.0,0.0,0.0,0.164733659635,0.0,0.317155393785,0.0,0.0,0.215183293669,0.0,0.0,0.294251911639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.97146595355,3.08958785654,navy,Udemy,"Web Development, Sales/Marketing, Communication"
Graphing The Secant and Cosecant Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998180076607,0.0,0.0,0.0,0.0,0.0,2.06661615459,14.0661465129,#a7572b,Udemy,Math
Latin American Culture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993065693308,0.0,0.0,0.0,0.0,-16.6369027406,-1.81626303721,#f481bd,Coursera,Social Sciences
Human Trafficking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99208333313,0.0,0.0,0.0,0.0,-16.6012483637,-1.81566930442,#f481bd,Coursera,Social Sciences
Understanding Violence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991517856964,0.0,0.0,0.0,0.0,-16.6183501201,-1.81121038235,#f481bd,Coursera,Social Sciences
Women and the Civil Rights Movement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990594059244,0.0,0.0,0.0,0.0,-16.6001806859,-1.80925540817,#f481bd,Coursera,Social Sciences
International Human Rights Law: Prospects and Challenges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896739128,0.0,0.0,0.0,0.0,-16.6115683244,-1.80514435222,#f481bd,Coursera,Social Sciences
AIDS: Fear and Hope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989204545247,0.0,0.0,0.0,0.0,-16.6233084776,-1.80381065975,#f481bd,Coursera,Social Sciences
Emerging Trends & Technologies in the Virtual K-12 Classroom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989204545195,0.0,0.0,0.0,0.0,-16.6162477124,-1.8037869312,#f481bd,Coursera,Social Sciences
Latin American Migration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986986300862,0.0,0.0,0.0,0.0,-16.5957480509,-1.79639062188,#f481bd,Coursera,Social Sciences
"Science, Technology, and Society in China II: History of S&T in Chinese Society",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984920634651,0.0,0.0,0.0,0.0,-16.5810873837,-1.78826430262,#f481bd,Coursera,Social Sciences
Understanding Media by Understanding Google,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984677418991,0.0,0.0,0.0,0.0,-16.5775968539,-1.78694229036,#f481bd,Coursera,Social Sciences
The Emergence of the Modern Middle East - Part II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982727272604,0.0,0.0,0.0,0.0,-16.5668653598,-1.78048446178,#f481bd,Coursera,Social Sciences
American Health Policy: The Affordable Care Act and the Future of Health Care Reform (Part II of II),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181025017816,0.0,0.0,0.0,0.0,0.973789389961,0.0,0.0,0.0,0.0,-16.5270815635,-1.73173581074,#f481bd,Coursera,Social Sciences
Pathways to climate change adaptation: the case of Small Island Developing States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232851405836,0.0,0.0,0.0,0.0,0.0,0.0,0.971823554968,0.0,0.0,0.0,0.0,-16.4833098141,-1.72980058016,#f481bd,Coursera,Social Sciences
The Emergence of the Modern Middle East - Part I,0.0,0.0172205662697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969922290779,0.0,0.0,0.0,0.0,-16.4875594944,-1.72004805368,#f481bd,Coursera,Social Sciences
American Health Policy: The Structure of the American Health Care System (Part I of II),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249144926625,0.0,0.0,0.0,0.0,0.968516164127,0.0,0.0,0.0,0.0,-16.5270745387,-1.69653611537,#f481bd,Coursera,Social Sciences
Vaccines,0.0,0.0,0.0,0.0287479248822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967422287804,0.0,0.0,0.0,0.0,-16.5074391088,-1.74557830564,#f481bd,Coursera,Social Sciences
Rural Health Nursing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289386384756,0.0,0.0,0.96721520761,0.0,0.0,0.0,0.0,-16.5103969822,-1.7253927513,#f481bd,Coursera,Social Sciences
e-Learning Ecologies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966071427929,0.0,0.0,0.0,0.0,-16.5132056671,-1.68982056579,#f481bd,Coursera,Social Sciences
